ID2,ID1,Flag,SITENAME,LONDD,LATDD,tjan,tfeb,tmar,tapr,tmay,tjun,tjul,taug,tsep,toct,tnov,tdec,pjan,pfeb,pmar,papr,pmay,pjun,pjul,paug,psep,poct,pnov,pdec,sjan,sfeb,smar,sapr,smay,sjun,sjul,saug,ssep,soct,snov,sdec,tave,tmax,tmin,gdd0,gdd5,chill,mtco,mtwa,mipt,aaetpt,apetpt,miptev,aaetptev,apetptev,miptdc,aaetptdc,apetptdc,totsnopt,annp,pjanpann,pjulpann,tmam,tjja,tson,tdjf,pmam,pjja,pson,pdjf,smam,sjja,sson,sdjf
219,225,,Tiinkdhul Lake,-143.15,66.583,-26.1,-24.2,-17.8,-7.8,3.5,10.7,12.8,10.2,4,-7,-18.5,-23.5,6,4,3,3,10,28,32,34,19,13,8,7,27.8,42.7,53.6,52.7,50,45.2,44,39.3,37.2,27.3,28.8,21.2,-6.975,34.5,-55.5,1186.2,543.9,254,-26.1,12.8,0.4965,166.9229,336.1781,0.5341,166.7215,312.1826,0.5052,127.8213,253.0086,52.834,167,0.0359,0.1916,-7.366666666666667,11.233333333333334,-7.166666666666667,-22.7,5.333333333333333,31.333333333333332,13.333333333333334,7,52.1,42.833333333333336,31.1,25.933333333333334
220,226,,Ped Pond,-142.067,67.2,-27.7,-25.8,-19.8,-10.1,1.7,9.7,12.1,9.4,3,-8.1,-19.8,-24.4,7,5,5,5,10,27,32,37,20,15,9,8,25,41.5,53,52.3,49.2,45,44.2,39.6,36.1,25.7,26.4,18.2,-8.316666666666665,33.8,-55.1,1044.6,448,265,-27.7,12.1,0.5672,179.8652,317.1101,0.6171,179.4088,290.7235,0.5967,135.3122,226.7651,66.7716,180,0.0389,0.1778,-9.4,10.4,-8.3,-23.96666666666667,6.666666666666667,32,14.666666666666666,8,51.5,42.93333333333334,29.4,23.2
221,227,,Redstone Lake,-152.6,67.25,-29.5,-28.3,-22.6,-11.6,1.3,8.9,10.6,7.4,0.6,-10.8,-23.1,-26.9,23,17,20,13,11,36,49,55,25,19,20,20,35.5,49.5,55.9,53.3,48,41.6,38.7,31.9,33.6,30,33,31.5,-10.333333333333334,32.7,-53.7,856.8,314,277,-29.5,10.6,0.79,235.9794,298.7139,0.8389,220.914,263.3334,0.8592,165.5641,192.6875,155.4512,308,0.0747,0.1591,-10.966666666666669,8.966666666666667,-11.1,-26.5,14.666666666666666,46.666666666666664,21.333333333333332,21,52.4,37.4,32.2,33.333333333333336
222,228,,Wien Lake,-151.267,64.333,-20.6,-18.1,-12.1,-3.3,6.4,12.7,14.4,11.6,5.7,-5.1,-15.2,-19.3,16,15,14,12,17,44,60,73,41,20,16,17,40.2,50.4,56.1,54.3,51.9,45.5,42.2,37.2,38.8,34.5,37.3,34.1,-3.575,32.5,-52,1481.2,762.9,236,-20.6,14.4,0.8,305.3321,381.6629,0.805,289.2741,359.3542,0.7944,240.8075,303.1167,117.0911,345,0.0464,0.1739,-3,12.9,-4.866666666666666,-18.366666666666667,14.333333333333334,59,25.666666666666668,16.333333333333332,54.1,41.63333333333333,36.86666666666667,37.2
223,229,,Wonder Lake,-151.083,63.483,-18.8,-16.5,-11.8,-4.3,4.1,10.2,12.2,9.9,4.4,-5.5,-14.5,-17.6,20,21,19,15,18,50,68,77,47,23,19,20,41.5,50.5,55.5,53.5,51.1,44.5,41,36.6,38.1,34.8,37.4,34,-4.016666666666667,29.7,-48.8,1180.1,511.8,251,-18.8,12.2,0.8943,325.1248,363.5656,0.9093,304.4286,334.7829,0.9098,237.028,260.5307,152.0599,397,0.0504,0.1713,-4,10.766666666666666,-5.2,-16.96666666666667,17.333333333333332,65,29.666666666666668,19.666666666666668,53.36666666666667,40.7,36.76666666666667,37.63333333333333
224,230,,Ten Mile Lake,-145.7,63.067,-22.1,-18.3,-12.2,-3.5,4.6,10.1,12.3,10,4.4,-5.8,-16.9,-20.7,11,11,9,4,15,51,59,41,22,6,10,14,37.6,47,53.6,52,49.8,43.3,40.8,37.2,38,32.6,35,29.7,-4.841666666666668,32.7,-51.8,1199.3,520.8,249,-22.1,12.3,0.6864,253.2934,369.0056,0.7439,252.6964,339.7035,0.7694,204.4126,265.6617,73.5197,253,0.0435,0.2332,-3.7,10.8,-6.1,-19.9,9.333333333333334,50.333333333333336,12.666666666666666,11.666666666666666,51.8,40.43333333333333,35.2,34.1
225,231,,Blacktail Pond,-110.6,44.956,-9.8,-7.3,-4.2,0.9,6.6,11.5,15.9,14.9,9.6,4.2,-3.1,-8.5,40,29,37,36,54,57,39,40,40,31,35,36,50.1,57.2,64.9,62.2,60.7,65.3,74,72.8,68.4,63.1,46.8,45.6,2.5583333333333336,36.2,-45.5,1909.9,998.8,208,-9.8,15.9,0.5311,376.6734,709.2637,0.5705,371.9851,652.0604,0.55,286.1562,520.3201,202.3043,474,0.0844,0.0823,1.1,14.1,3.566666666666667,-7.133333333333333,42.333333333333336,45.333333333333336,35.333333333333336,37,62.6,70.7,59.43333333333334,47.5
226,232,,Queens Lake,-110.567,64.117,-30.3,-28.6,-24.5,-13.4,-2.3,7.1,11.7,10.2,3.5,-5.3,-18.4,-26.2,12,11,14,12,16,27,38,44,30,28,20,18,26.6,44.4,53.7,55.9,57.1,56.9,54.8,47.9,31.4,17.7,20.8,17.4,-9.708333333333334,26.4,-51.2,938.4,388.5,273,-30.3,11.7,0.6126,204.9582,334.551,0.6603,198.5551,300.6968,0.6614,148.4073,224.3731,138.7961,270,0.0444,0.1407,-13.4,9.666666666666666,-6.733333333333333,-24.966666666666665,14,36.333333333333336,26,16.666666666666668,55.56666666666666,53.2,23.3,21.6
227,233,,McMaster Lake,-110.583,64.133,-30.3,-28.6,-24.5,-13.5,-2.4,7,11.7,10.2,3.5,-5.3,-18.4,-26.2,12,11,14,12,16,27,38,44,30,28,20,18,26.6,44.4,53.7,55.9,57.1,56.9,54.8,47.9,31.4,17.7,20.8,17.3,-9.733333333333333,26.3,-51.2,934.6,386.3,273,-30.3,11.7,0.6178,206.2939,333.8994,0.6641,199.3556,300.1974,0.6679,149.6962,224.132,139.0125,270,0.0444,0.1407,-13.466666666666667,9.633333333333333,-6.733333333333333,-24.966666666666665,14,36.333333333333336,26,16.666666666666668,55.56666666666666,53.2,23.3,21.566666666666666
228,234,,Yesterday Lake,-119.483,56.767,-19.4,-15,-9.8,1,7.6,11.5,13.3,12,7.1,1.6,-10.6,-15.8,32,27,28,20,41,68,77,62,39,24,30,29,29.7,39.7,43.5,51.3,51.2,51,52.9,53,40.7,41.3,30.8,24.5,-1.375,32.5,-58,1622.3,767.9,219,-19.4,13.3,0.9011,427.9517,474.9397,0.92490000000000006,414.9167,448.5896,0.9458,358.7466,379.2866,171.4784,477,0.0671,0.1614,-0.4,12.266666666666666,-0.6333333333333334,-15.266666666666666,29.666666666666668,69,31,30.333333333333332,48.666666666666664,52.3,37.6,28.333333333333332
229,235,,Barchampe Lake,-83.254,30.622,11,12.7,16.6,19.9,23.6,26.4,27.4,27.2,25.4,20.6,16.2,12.5,115,109,127,85,90,138,164,146,106,59,73,103,58.1,61.5,68.4,74.9,73.6,68.8,64.8,64.3,63.9,67.4,63.3,58.8,19.958333333333332,40.1,-10.3,7301,5476,0,11,27.4,0.8958,1164.0275,1299.4851,0.8958,1164.0275,1299.4851,0.8958,1164.0275,1299.4851,0,1315,0.0875,0.1247,20.033333333333335,27,20.733333333333334,13.233333333333334,100.66666666666667,149.33333333333334,79.33333333333333,97,72.3,65.96666666666665,64.86666666666667,60.06666666666666
230,236,,Lake Hall,-84.249,30.522,10.3,11.9,15.8,19.2,23.2,26.5,27.4,27.4,25.5,20.3,15.6,11.7,116,125,146,95,111,162,195,167,130,71,83,110,57.6,60.9,68,75.5,75.1,70.3,65.1,64.7,65.7,70.5,64.6,58.7,19.566666666666666,39.6,-9.8,7158.7,5333.7,0,10.3,27.4,0.9572,1245.3202000000001,1301.0671,0.9572,1245.3202000000001,1301.0671,0.9572,1245.3202000000001,1301.0671,0,1511,0.0768,0.1291,19.4,27.1,20.466666666666665,12.533333333333331,117.33333333333333,174.66666666666666,94.66666666666667,103,72.86666666666666,66.7,66.93333333333332,60.3
231,237,,Lake LR1,-75.25,58.583,-24.4,-24.9,-20.5,-10.9,-2,4.3,8.9,8.4,4.2,-1.1,-8.1,-18.8,22,19,20,24,31,45,62,75,70,56,48,30,23,39.2,44.5,43.9,29.9,34.7,37.8,34.8,22.3,14.5,12.4,15.5,-7.075,28.3,-47.3,757.4,205.7,283,-24.9,8.9,0.8981,265.7429,295.897,0.9107,241.1929,264.8333,0.8578,142.2963,165.8786,255.8415,502,0.0438,0.1235,-11.133333333333333,7.2,-1.6666666666666667,-17.1,25,60.666666666666664,58,33.333333333333336,39.43333333333334,35.766666666666666,16.4,16.966666666666665
232,238,,37636,-75.25,55.092,-23.7,-23.4,-17.4,-7.3,1.4,7.2,11.1,10.7,6.3,0.7,-6.7,-18.4,32,25,29,30,40,64,78,94,96,74,63,39,26.1,39.9,43.7,43.6,37.6,39.5,39.1,36.6,23.8,17.1,13.4,19.1,-4.958333333333333,32.8,-49.4,1118.6,433.8,254,-23.7,11.1,0.8141,298.0945,366.149,0.8271,274.9905,332.4733,0.812,196.7011,242.2554,289.6178,664,0.0482,0.1175,-7.766666666666667,9.666666666666666,0.09999999999999994,-16.266666666666666,33,78.66666666666667,77.66666666666667,44.666666666666664,41.63333333333333,38.4,18.1,19.533333333333335
233,239,,37667,-75.017,55.833,-24.3,-24,-18.3,-8.5,0.2,6.7,10.7,10,5.4,-0.3,-7.7,-19.2,34,27,32,31,42,65,81,97,93,70,59,39,27,39.9,43.6,43.9,35.2,37.6,38,36.2,23.1,15.6,13.6,20.7,-5.775,31.5,-49.7,1004.5,368.7,263,-24.3,10.7,0.9005,311.2337,345.6069,0.9223,285.8179,309.8826,0.8906,195.9799,220.0428,311.4411,670,0.0507,0.1209,-8.866666666666667,9.133333333333333,-0.8666666666666666,-17.066666666666666,35,81,74,44,40.9,37.266666666666666,17.433333333333334,20.433333333333334
234,240,,37637,-75.067,55.413,-24,-23.8,-17.9,-7.9,0.7,6.9,10.9,10.3,5.8,0.2,-7.2,-18.8,33,26,31,31,41,65,80,96,95,72,61,39,26.6,40,43.6,43.7,36.4,38.6,38.5,36.3,23.4,16.4,13.5,20,-5.4,32.3,-49.4,1054,396.5,259,-24,10.9,0.8544,303.7847,355.5458,0.8712,278.939,320.1693,0.8241,189.8705,230.3835,302.29880000000003,670,0.0493,0.1194,-8.366666666666665,9.366666666666667,-0.4,-16.666666666666668,34.333333333333336,80.33333333333333,76,44.333333333333336,41.23333333333334,37.8,17.766666666666666,20.033333333333335
235,241,,37638,-75.7,55.067,-23.8,-23.5,-17.5,-7.4,1.2,7.2,11,10.6,6.1,0.6,-6.9,-18.5,34,26,30,31,42,66,80,97,98,74,63,40,26.6,40,43.7,43.6,37.5,39.3,38.8,36.5,23.6,16.9,13.7,19.9,-5.075,32.6,-49.4,1100.6,422.9,256,-23.8,11,0.7207,262.0367,363.6072,0.7532,248.0057,329.2867,0.7924,188.5514,237.9555,299.4421,681,0.0499,0.1175,-7.9,9.6,-0.06666666666666703,-16.4,34.333333333333336,81,78.33333333333333,45.666666666666664,41.6,38.2,18.066666666666666,20.066666666666666
236,242,,37669,-74.933,55.25,-24.1,-23.6,-17.7,-7.8,0.8,7.2,11.1,10.4,5.8,0,-7.5,-19.1,35,28,33,32,43,68,83,99,97,73,61,40,27.1,39.9,43.4,43.9,36.8,38.7,38.7,36.6,23.5,16.3,13.6,20.6,-5.375,32.2,-49.9,1071,413,258,-24.1,11.1,0.8465,304.1229,359.2784,0.8646,280.0249,323.8744,0.8313,195.1512,234.7436,311.0273,692,0.0506,0.1199,-8.233333333333333,9.566666666666668,-0.5666666666666668,-16.9,36,83.33333333333333,77,45.333333333333336,41.36666666666667,38,17.8,20.433333333333334
237,243,,37697,-75.95,55.117,-23.9,-23.7,-17.7,-7.5,1.1,6.9,10.8,10.4,6,0.5,-6.9,-18.6,34,26,30,31,42,66,80,97,99,75,64,40,26.7,40.1,43.7,43.5,37.3,39.1,38.6,36.3,23.4,16.9,13.7,20,-5.216666666666667,32.5,-49.4,1072.4,401.1,258,-23.9,10.8,0.8386,302.3327,360.5106,0.854,278.79,326.463,0.8271,192.3788,232.5853,303.327,684,0.0497,0.117,-8.033333333333333,9.366666666666667,-0.13333333333333344,-16.466666666666665,34.333333333333336,81,79.33333333333333,46,41.5,38,18,20.133333333333336
238,244,,BI01,-76.39,57.113,-24.1,-24.8,-19.8,-9.7,-0.9,4.7,9.2,9.3,5.6,0.6,-6.5,-17.8,20,17,18,23,31,47,64,76,77,62,54,32,25.8,42.9,44.9,42.2,32.1,36.4,37.8,34.1,23.3,16.2,13.1,16.9,-6.183333333333334,31.5,-46.1,881.8,267.1,272,-24.8,9.3,0.9245,293.4309,317.4042,0.9416,269.2505,285.9615,0.91,169.0531,185.7641,238.5164,521,0.0384,0.1228,-10.133333333333333,7.733333333333333,-0.1,-16.133333333333336,24,62.333333333333336,64.33333333333333,35.333333333333336,39.73333333333333,36.1,17.533333333333335,18.6
239,245,,Lake BI2,-76.378,57.117,-24.2,-24.8,-19.9,-9.8,-0.9,4.7,9.2,9.2,5.5,0.4,-6.7,-18,22,18,19,24,32,48,65,78,79,63,54,33,25.8,42.5,44.8,42.3,32.1,36.3,37.6,34.1,23.1,16,13.1,17.2,-6.275,31.2,-46.4,872.1,262.2,272,-24.8,9.2,0.9025,285.6205,316.4887,0.9169,261.3658,285.0688,0.8721,161.5676,185.2705,248.2275,535,0.0411,0.1215,-10.2,7.7,-0.2666666666666666,-16.3,25,63.666666666666664,65.33333333333333,36.333333333333336,39.73333333333333,36,17.4,18.7
240,246,,BI03,-76.405,57.123,-24.2,-24.8,-19.9,-9.8,-1,4.7,9.2,9.2,5.4,0.3,-6.8,-18.1,22,19,20,24,32,48,65,79,79,63,54,33,25.8,42.4,44.7,42.4,32,36.2,37.6,34.1,23,15.8,13.1,17.3,-6.316666666666666,31,-46.5,866.4,260.5,273,-24.8,9.2,0.9148,289.3907,316.3447,0.9321,265.2335,284.5498,0.8987,165.5445,184.2099,250.8275,538,0.0409,0.1208,-10.233333333333333,7.7,-0.36666666666666653,-16.366666666666667,25.333333333333332,64,65.33333333333333,36.333333333333336,39.7,35.96666666666667,17.3,18.733333333333334
241,247,,BI04,-76.415,57.123,-24.2,-24.8,-19.8,-9.8,-0.9,4.7,9.2,9.2,5.5,0.4,-6.7,-18,22,18,19,24,32,48,65,78,79,63,54,33,25.8,42.5,44.8,42.3,32,36.3,37.6,34.1,23,15.9,13.1,17.2,-6.266666666666666,31.1,-46.4,872.1,262.2,272,-24.8,9.2,0.8972,283.8417,316.3541,0.911,259.599,284.9559,0.8631,159.8759,185.2327,248.2275,535,0.0411,0.1215,-10.166666666666666,7.7,-0.2666666666666666,-16.3,25,63.666666666666664,65.33333333333333,36.333333333333336,39.7,36,17.333333333333332,18.7
242,248,,BI05,-76.408,57.125,-24.2,-24.8,-19.9,-9.8,-1,4.7,9.2,9.2,5.4,0.2,-6.8,-18.1,22,19,20,24,32,49,66,79,79,63,54,33,25.8,42.3,44.7,42.4,32,36.2,37.5,34.1,22.9,15.8,13.1,17.4,-6.325,30.9,-46.5,864.7,260.5,273,-24.8,9.2,0.9003,284.6397,316.17,0.9159,260.3208,284.2162,0.8702,160.2087,184.1042,251.7903,540,0.0407,0.1222,-10.233333333333333,7.7,-0.4,-16.366666666666667,25.333333333333332,64.66666666666667,65.33333333333333,36.333333333333336,39.7,35.93333333333334,17.26666666666667,18.766666666666666
243,249,,BN01,-73.517,55,-24.2,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.4,39.8,43,44.3,37.3,39.2,39,37,24,16.4,13.5,20.8,-5.375,32.1,-51.3,1087.9,430.7,258,-24.2,11.4,0.5994,218.2936,364.1845,0.6153,201.6376,327.6884,0.6122,146.3445,239.0369,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.133333333333333,37.666666666666664,86.66666666666667,76.66666666666667,46,41.53333333333333,38.4,17.966666666666665,20.566666666666666
244,250,,BN03,-73.562,55,-24.2,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.3,39.8,43.1,44.3,37.4,39.2,39,36.9,24,16.4,13.5,20.7,-5.375,32.1,-51.3,1087.9,430.7,258,-24.2,11.4,0.6179,225.0223,364.1733,0.6179,202.4817,327.6746,0.5945,142.0678,238.9763,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.133333333333333,37.666666666666664,86.66666666666667,76.66666666666667,46,41.6,38.36666666666667,17.966666666666665,20.5
245,251,,BN06,-73.542,55.002,-24.3,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.2,-7.8,-19.4,36,29,36,33,45,71,88,101,96,73,61,41,27.4,39.8,43,44.3,37.3,39.2,38.9,37,24,16.4,13.5,20.8,-5.391666666666667,32.1,-51.4,1086.4,430.7,258,-24.3,11.4,0.5874,213.8287,364.0297,0.6152,201.352,327.3162,0.6086,145.4225,238.9474,323.3571,710,0.0507,0.1239,-8.166666666666666,9.8,-0.7666666666666666,-17.166666666666668,38,86.66666666666667,76.66666666666667,46,41.53333333333333,38.36666666666667,17.966666666666665,20.566666666666666
246,252,,BN07,-73.517,55.003,-24.3,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.4,39.8,43,44.3,37.3,39.2,39,37,24,16.4,13.5,20.7,-5.383333333333333,32.1,-51.3,1087.9,430.7,258,-24.3,11.4,0.6084,221.5432,364.1639,0.6097,199.7686,327.6767,0.6103,145.8878,239.0301,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.166666666666668,37.666666666666664,86.66666666666667,76.66666666666667,46,41.53333333333333,38.4,17.966666666666665,20.533333333333335
247,253,,BN2B,-73.55,55,-24.2,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.3,39.8,43.1,44.3,37.4,39.2,39,37,24,16.4,13.5,20.7,-5.375,32.1,-51.3,1087.9,430.7,258,-24.2,11.4,0.5921,215.6836,364.2393,0.6144,201.3511,327.7405,0.6147,146.9363,239.0423,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.133333333333333,37.666666666666664,86.66666666666667,76.66666666666667,46,41.6,38.4,17.966666666666665,20.5
248,254,,BN4B,-73.558,55.002,-24.2,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.3,39.8,43.1,44.3,37.4,39.2,39,36.9,24,16.4,13.5,20.7,-5.375,32.1,-51.3,1087.9,430.7,258,-24.2,11.4,0.5608,204.2285,364.1605,0.6047,198.1418,327.6667,0.6201,148.1747,238.9718,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.133333333333333,37.666666666666664,86.66666666666667,76.66666666666667,46,41.6,38.36666666666667,17.966666666666665,20.5
249,255,,BN5B,-73.545,55.003,-24.3,-23.6,-17.5,-7.8,0.8,7.5,11.4,10.5,5.7,-0.1,-7.8,-19.4,36,29,35,33,45,71,88,101,96,73,61,41,27.3,39.8,43.1,44.3,37.3,39.2,39,37,24,16.4,13.5,20.7,-5.383333333333333,32.1,-51.3,1087.9,430.7,258,-24.3,11.4,0.6084,221.5432,364.1644,0.6097,199.7684,327.6767,0.6103,145.8878,239.0301,321.4821,709,0.0508,0.1241,-8.166666666666666,9.8,-0.7333333333333331,-17.166666666666668,37.666666666666664,86.66666666666667,76.66666666666667,46,41.56666666666667,38.4,17.966666666666665,20.5
250,256,,Easel1,-66.767,54.767,-23.5,-22,-15.7,-7.2,1.1,8.3,12.4,10.9,5.3,-1.5,-9.2,-19.6,48,40,44,47,49,74,99,92,91,74,68,52,33.5,41.4,41.6,39.8,37.8,35.9,37.3,37.2,25.8,20.1,18.6,26.9,-5.0583333333333345,29.6,-48.8,1132.3,487.9,258,-23.5,12.4,0.8676,321.6836,370.7697,0.8947,296.5285,331.4138,0.8608,209.5163,243.4063,398.7211,778,0.0617,0.1272,-7.266666666666666,10.533333333333333,-1.8,-17.433333333333334,46.666666666666664,88.33333333333333,77.66666666666667,56,39.733333333333334,36.8,21.5,26.333333333333332
251,257,,Easel2,-66.767,54.767,-23.5,-22,-15.7,-7.2,1.1,8.3,12.4,10.9,5.3,-1.5,-9.2,-19.6,48,40,44,47,49,74,99,92,91,74,68,52,33.5,41.4,41.6,39.8,37.8,35.9,37.3,37.2,25.8,20.1,18.6,26.9,-5.0583333333333345,29.6,-48.8,1132.3,487.9,258,-23.5,12.4,0.8676,321.6836,370.7697,0.8947,296.5285,331.4138,0.8608,209.5163,243.4063,398.7211,778,0.0617,0.1272,-7.266666666666666,10.533333333333333,-1.8,-17.433333333333334,46.666666666666664,88.33333333333333,77.66666666666667,56,39.733333333333334,36.8,21.5,26.333333333333332
252,258,,Easel3,-66.767,54.767,-23.5,-22,-15.7,-7.2,1.1,8.3,12.4,10.9,5.3,-1.5,-9.2,-19.6,48,40,44,47,49,74,99,92,91,74,68,52,33.5,41.4,41.6,39.8,37.8,35.9,37.3,37.2,25.8,20.1,18.6,26.9,-5.0583333333333345,29.6,-48.8,1132.3,487.9,258,-23.5,12.4,0.8676,321.6836,370.7697,0.8947,296.5285,331.4138,0.8608,209.5163,243.4063,398.7211,778,0.0617,0.1272,-7.266666666666666,10.533333333333333,-1.8,-17.433333333333334,46.666666666666664,88.33333333333333,77.66666666666667,56,39.733333333333334,36.8,21.5,26.333333333333332
253,259,,EC02,-74.945,56.023,-24.2,-24.2,-18.6,-8.6,0.1,6.3,10.4,9.8,5.5,0,-7.4,-18.9,31,25,29,29,39,61,77,93,91,69,59,38,26.3,40.2,43.8,43.5,34.8,37.6,37.9,35.8,23,15.8,13.3,19.5,-5.816666666666666,31.6,-48.8,982.8,346.3,264,-24.2,10.4,0.8883,303.1572,341.2888,0.9067,278.3781,307.0094,0.8702,187.3214,215.2539,295.5877,641,0.0484,0.1201,-9.033333333333333,8.833333333333334,-0.6333333333333334,-16.833333333333332,32.333333333333336,77,73,42.666666666666664,40.7,37.1,17.366666666666664,19.7
254,260,,EC03,-74.975,56.02,-24.2,-24.1,-18.6,-8.7,0,6.4,10.4,9.8,5.4,-0.2,-7.5,-19,32,25,29,30,40,62,78,94,91,69,59,38,26.5,40.1,43.8,43.6,34.8,37.5,37.9,35.8,23,15.7,13.4,19.8,-5.858333333333334,31.5,-48.9,978.2,346.6,264,-24.2,10.4,0.8839,301.1535,340.7097,0.9041,277.1577,306.5544,0.8667,186.5994,215.2937,300.7411,647,0.0495,0.1206,-9.1,8.866666666666667,-0.7666666666666666,-16.9,33,78,73,43,40.733333333333334,37.06666666666667,17.366666666666667,19.9
255,261,,GB01,-75.25,55.117,-24,-23.6,-17.6,-7.6,1.1,7.3,11.2,10.5,6,0.3,-7.2,-18.8,35,27,32,32,43,67,82,98,98,74,62,40,26.9,39.9,43.6,43.9,37.2,39.1,38.8,36.7,23.6,16.6,13.6,20.4,-5.2,32.4,-50.1,1096.6,426.2,256,-24,11.2,0.7936,288.2465,363.2143,0.8053,264.6411,328.6286,0.7973,191.006,239.5761,307.7221,690,0.0507,0.1188,-8.033333333333333,9.666666666666666,-0.3,-16.666666666666668,35.666666666666664,82.33333333333333,78,45.666666666666664,41.56666666666667,38.2,17.933333333333334,20.3
256,262,,Knob,-66.8,54.8,-23.9,-22.4,-16.1,-7.6,0.8,8,12.1,10.6,4.9,-1.9,-9.5,-19.9,48,40,46,48,50,74,100,93,93,75,68,53,33,41,41.6,39.8,37.6,35.9,37,36.8,25.5,19.7,18,26.1,-5.408333333333334,29.5,-49.7,1083.8,454.7,261,-23.9,12.1,0.8526,311.748,365.6329,0.8793,285.1252,324.2564,0.8388,198.0868,236.1485,411.4037,788,0.0609,0.1269,-7.633333333333334,10.233333333333334,-2.1666666666666665,-17.766666666666666,48,89,78.66666666666667,56.333333333333336,39.666666666666664,36.56666666666667,21.066666666666666,25.7
257,263,,Knob,-66.8,54.8,-23.9,-22.4,-16.1,-7.6,0.8,8,12.1,10.6,4.9,-1.9,-9.5,-19.9,48,40,46,48,50,74,100,93,93,75,68,53,33,41,41.6,39.8,37.6,35.9,37,36.8,25.5,19.7,18,26.1,-5.408333333333334,29.5,-49.7,1083.8,454.7,261,-23.9,12.1,0.8526,311.748,365.6329,0.8793,285.1252,324.2564,0.8388,198.0868,236.1485,411.4037,788,0.0609,0.1269,-7.633333333333334,10.233333333333334,-2.1666666666666665,-17.766666666666666,48,89,78.66666666666667,56.333333333333336,39.666666666666664,36.56666666666667,21.066666666666666,25.7
258,264,,Knob,-66.8,54.8,-23.9,-22.4,-16.1,-7.6,0.8,8,12.1,10.6,4.9,-1.9,-9.5,-19.9,48,40,46,48,50,74,100,93,93,75,68,53,33,41,41.6,39.8,37.6,35.9,37,36.8,25.5,19.7,18,26.1,-5.408333333333334,29.5,-49.7,1083.8,454.7,261,-23.9,12.1,0.8526,311.748,365.6329,0.8793,285.1252,324.2564,0.8388,198.0868,236.1485,411.4037,788,0.0609,0.1269,-7.633333333333334,10.233333333333334,-2.1666666666666665,-17.766666666666666,48,89,78.66666666666667,56.333333333333336,39.666666666666664,36.56666666666667,21.066666666666666,25.7
259,265,,LM01,-74.583,55.625,-24.2,-23.9,-18.1,-8.3,0.4,6.9,10.8,10.1,5.6,-0.1,-7.6,-19.1,33,26,31,31,41,65,81,96,93,71,60,39,26.8,39.9,43.6,43.9,35.8,38.2,38.3,36.3,23.3,16,13.4,20.1,-5.625,32,-49.8,1028.9,383.1,261,-24.2,10.8,0.8891,311.895,350.8062,0.9103,286.7987,315.0608,0.8778,197.8663,225.4216,305.5721,667,0.0495,0.1214,-8.666666666666668,9.266666666666667,-0.7,-16.96666666666667,34.333333333333336,80.66666666666667,74.66666666666667,44,41.1,37.6,17.566666666666666,20.1
260,266,,LMBC,-74.6,55.617,-24.2,-23.9,-18.1,-8.3,0.4,6.9,10.8,10.1,5.6,-0.1,-7.6,-19.1,33,27,31,31,41,65,81,96,93,71,60,39,26.8,39.9,43.6,43.9,35.9,38.2,38.3,36.3,23.3,16,13.4,20.1,-5.625,32,-49.8,1028.9,383.1,261,-24.2,10.8,0.8797,308.6825,350.9112,0.8998,283.576,315.1414,0.8631,194.5847,225.4422,306.6256,668,0.0494,0.1213,-8.666666666666668,9.266666666666667,-0.7,-16.96666666666667,34.333333333333336,80.66666666666667,74.66666666666667,44,41.13333333333333,37.6,17.566666666666666,20.1
261,267,,LR02,-75.255,58.585,-24.4,-24.9,-20.5,-10.9,-2,4.3,8.9,8.4,4.2,-1.1,-8.1,-18.8,22,19,20,24,31,45,62,75,70,56,48,30,23,39.2,44.5,43.9,29.9,34.7,37.8,34.8,22.3,14.5,12.4,15.5,-7.075,28.3,-47.3,757.4,205.7,283,-24.9,8.9,0.9102,269.3159,295.8853,0.9243,244.7673,264.8262,0.8794,145.8744,165.875,255.8415,502,0.0438,0.1235,-11.133333333333333,7.2,-1.6666666666666667,-17.1,25,60.666666666666664,58,33.333333333333336,39.43333333333334,35.766666666666666,16.4,16.966666666666665
